WARNING 2018-11-30 20:36:29,721 base 152 Not Found: /sms_codes/136000000000/
WARNING 2018-11-30 20:36:29,721 basehttp 124 "GET /sms_codes/136000000000/ HTTP/1.1" 404 2504
WARNING 2018-11-30 20:38:39,968 base 152 Not Found: /sms_codes/136000000000/
WARNING 2018-11-30 20:38:39,968 basehttp 124 "GET /sms_codes/136000000000/ HTTP/1.1" 404 2504
INFO 2018-11-30 20:38:56,371 views 26 获取的验证码为:018187
INFO 2018-11-30 20:38:56,397 basehttp 124 "GET /sms_codes/13612345678/ HTTP/1.1" 200 5170
INFO 2018-11-30 20:38:56,475 basehttp 124 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 304 0
INFO 2018-11-30 20:38:56,475 basehttp 124 "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 304 0
INFO 2018-11-30 20:38:56,476 basehttp 124 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2018-11-30 20:38:56,496 basehttp 124 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
INFO 2018-11-30 20:38:56,499 basehttp 124 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
INFO 2018-11-30 20:38:56,500 basehttp 124 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2018-11-30 20:38:56,504 basehttp 124 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
INFO 2018-11-30 20:38:56,511 basehttp 124 "GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
INFO 2018-11-30 20:38:56,513 basehttp 124 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
INFO 2018-11-30 20:38:56,521 basehttp 124 "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2018-11-30 20:38:56,682 basehttp 124 "GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
INFO 2018-11-30 20:44:03,859 views 28 获取的验证码为:288630
INFO 2018-11-30 20:44:23,920 basehttp 124 "GET /sms_codes/18815066006/ HTTP/1.1" 200 5170
INFO 2018-11-30 20:47:56,508 views 28 获取的验证码为:107630
INFO 2018-11-30 20:47:57,197 basehttp 124 "GET /sms_codes/18815066006/ HTTP/1.1" 200 5170
INFO 2018-11-30 20:47:57,219 basehttp 124 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 304 0
INFO 2018-11-30 20:47:57,220 basehttp 124 "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 304 0
INFO 2018-11-30 20:47:57,225 basehttp 124 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2018-11-30 20:47:57,229 basehttp 124 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
